symbol	n_wheels	wheels	sos
dtrmm_iltucopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iltucopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iltucopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iltucopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iltucopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iunncopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iunncopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iunncopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iunncopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iunncopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iunucopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iunucopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iunucopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iunucopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iunucopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iutncopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iutncopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iutncopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iutncopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iutncopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iutucopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iutucopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iutucopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iutucopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_iutucopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_LN_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_LN_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_LN_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_LN_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_LN_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_LT_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_LT_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_LT_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_LT_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_LT_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_RN_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_RN_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_RN_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_RN_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_RN_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_RT_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_RT_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_RT_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_RT_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_kernel_RT_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_olnncopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_olnncopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_olnncopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_olnncopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_olnncopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_olnucopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_olnucopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_olnucopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_olnucopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_olnucopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_oltncopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_oltncopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_oltncopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_oltncopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_oltncopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_oltucopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_oltucopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_oltucopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_oltucopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_oltucopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_ounncopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_ounncopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_ounncopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_ounncopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_ounncopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_ounucopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_ounucopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_ounucopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_ounucopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_ounucopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_outncopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_outncopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_outncopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_outncopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_outncopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_outucopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_outucopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_outucopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_outucopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmm_outucopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmv_NLN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmv_NLU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmv_NUN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmv_NUU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmv_TLN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmv_TLU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmv_TUN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmv_TUU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmv_thread_NLN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmv_thread_NLU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmv_thread_NUN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmv_thread_NUU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmv_thread_TLN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmv_thread_TLU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmv_thread_TUN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrmv_thread_TUU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_LNLN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_LNLU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_LNUN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_LNUU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_LTLN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_LTLU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_LTUN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_LTUU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_RNLN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_RNLU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_RNUN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_RNUU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_RTLN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_RTLU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_RTUN	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_RTUU	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_ilnncopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_ilnncopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_ilnncopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_ilnncopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_ilnncopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_ilnucopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_ilnucopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_ilnucopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_ilnucopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_ilnucopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_iltncopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_iltncopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_iltncopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_iltncopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_iltncopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_iltucopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_iltucopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_iltucopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_iltucopy_SANDYBRIDGE	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_iltucopy_SKYLAKEX	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_iunncopy_HASWELL	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_iunncopy_NEHALEM	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
dtrsm_iunncopy_PRESCOTT	3	faiss_cpu,numpy,scipy	libopenblaso-r0-d77a1985.3.15.so,libscipy_openblas-6cdc3b4a.so,libscipy_openblas64_-32a4b2a6.so
